LAPORAN HEALTH CHECK CCTV BAGOPS K3I-KORLANTAS    •    21 Jun 2026 08:07 WIB    •    Total 1120   |   Healthy 24   |   Unhealthy 861   |   Timeout 235,,,,,,,,,,,,,,,,,,
NO,CHECK_TIMESTAMP,KATEGORI,SUB KATEGORI,WILAYAH PROJECT,WILAYAH POLDA,NAMA CCTV,IP,LATITUDE,LONGITUDE,RTSP-1,CCTV_ID,Tipe CCTV,IS_ACTIVE_K3I,STATUS_PING,LATENCY_PING_MS,STREAM_TYPE,STREAM_DETAIL,HEALTH_STATUS
372,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Mall ska 2,vms.k3i-korlantas.id,"0,5006752","101,4190514",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-016_Mall_ska_2.stream/playlist.m3u8,cctv_479148f6-0d74-4383-8ab8-de714f939bb1,Arteri,No,ONLINE,"17,2",VMS,HTTP 502,Unhealthy
373,2026-06-21 08:07:01,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Kalimantan Tengah,Simpang Galaxy,vms.k3i-korlantas.id,"-2,21773","113,8978",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-049_Simpang-Empat-Matahari-Singosaren.stream/playlist.m3u8,cctv_47d40615-3c7e-4738-b8c8-1488577d38b8,Arteri,No,ONLINE,"17,27",VMS,HTTP 502,Unhealthy
374,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,TL Istiqlal,vms.k3i-korlantas.id,"-6,16988","106,83295",https://vms.k3i-korlantas.id/K3i/METRO/047_TL+Istiqlal.stream/playlist.m3u8,cctv_47dc8fc0-7653-40ce-ad18-2ff18f12b609,Arteri,Yes,ONLINE,"34,7",VMS,HTTP 502,Unhealthy
375,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Kalimantan Tengah,Apill Garuda Cilik Riwut,vms.k3i-korlantas.id,"-2,190037","113,898909",https://vms.k3i-korlantas.id/K3i/2024/KLTG-008_Apiil_Garuda_Tjilik_Riwut.stream/playlist.m3u8,cctv_48282b79-093c-4104-bb84-6de3a73bc18c,Arteri,No,ONLINE,"41,19",VMS,HTTP 502,Unhealthy
376,2026-06-21 08:07:01,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jambi,Simpang Selamat Datang,vms.k3i-korlantas.id,"-1,595698","103,622544",https://vms.k3i-korlantas.id/K3i/2020/JMB-005_SP_Selamat_Datang.stream/playlist.m3u8,cctv_485208c1-d333-4161-a92b-dc3a3ac9114c,Arteri,No,ONLINE,"32,48",VMS,HTTP 502,Unhealthy
377,2026-06-21 08:07:01,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang Olo ladang,vms.k3i-korlantas.id,"-0,943183","100,354492",https://vms.k3i-korlantas.id/K3i/2020/PDG-017_SP_Olo_Ladang.stream/playlist.m3u8,cctv_48717257-a9e5-446b-8162-2a1623034355,Arteri,Yes,ONLINE,"22,79",VMS,HTTP 502,Unhealthy
378,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Sumatera Selatan,S. Tugupremaswara,vms.k3i-korlantas.id,"-3,02140273","104,7835163",https://vms.k3i-korlantas.id/K3i/SUMSEL/227_Tugu_Prameswara_Jakabaring.stream/playlist.m3u8,cctv_491864c4-d35e-4cbd-bc4b-39e859b9a4d8,Arteri,No,ONLINE,"16,25",VMS,HTTP 502,Unhealthy
379,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Kepulauan Riau,SP 4 Gelael,vms.k3i-korlantas.id,"1,1264532","104,0315996",https://vms.k3i-korlantas.id/K3i/2022/KEPRI-004_SP_4_Gelael.stream/playlist.m3u8,cctv_491b625b-5263-4adb-84da-4f574e2a3389,Arteri,No,ONLINE,"67,95",VMS,HTTP 502,Unhealthy
380,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Harimat Cianjur,vms.k3i-korlantas.id,"-6,81418751","107,1316702",https://vms.k3i-korlantas.id/K3i/JABAR/103_Pos_Pol_Harimat_Cianjur.stream/playlist.m3u8,cctv_4922b665-6ff4-4645-8055-e02d858667e4,Arteri,Yes,ONLINE,"56,14",VMS,HTTP 502,Unhealthy
381,2026-06-21 08:07:01,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Timur,Simpang 3 Exit Tol Kebomas,vms.k3i-korlantas.id,"-7,16819","112,59529",https://vms.k3i-korlantas.id/K3i/2020/GRSK-005_Kebomas1.stream/playlist.m3u8,cctv_49d0b659-b408-4fd2-af5d-9d5f79577932,Arteri,Yes,ONLINE,"40,82",VMS,HTTP 502,Unhealthy
382,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,POS KPLP FIX 2 ETLE,vms.k3i-korlantas.id,"0,777141","127,38651",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-027_Pos_Kplp_Fix_2_Etle.stream/playlist.m3u8,cctv_4a45212d-8d82-42a8-b6af-1e527b332c9e,Arteri,Yes,ONLINE,"30,11",VMS,HTTP 502,Unhealthy
383,2026-06-21 08:07:01,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sulawesi Selatan,JL. P.KEMERDEKAAN / PINTU UNHAS BARAT,vms.k3i-korlantas.id,"-5,141012","119,489094",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-063_Smpng-Empat-Koramil-Pasar-Kliwon.stream/playlist.m3u8,cctv_4a6aa8bb-4790-49d6-870e-6c7ed950ac4d,Arteri,No,ONLINE,"24,25",VMS,HTTP 502,Unhealthy
384,2026-06-21 08:07:01,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Sulawesi Barat,Gerbang Kota Mamuju,vms.k3i-korlantas.id,"-2,69670259","118,8632851",https://vms.k3i-korlantas.id/K3i/2024/SLBR-002_Gerbang_Kota_Mamuju.stream/playlist.m3u8,cctv_4a6e74c1-f43f-4138-9452-f67e3af976e4,Arteri,Yes,ONLINE,"16,81",VMS,HTTP 502,Unhealthy
385,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sulawesi Selatan,JL. P.KEMERDEKAAN / BTP TAMALANREA,172.16.60.3,"-5,131925","119,498336",rtsp://onvif:lantas123!!@172.16.60.3:554/live/A3966C9E-2C94-4F30-8A8C-E5F143716217,cctv_4a733a9e-6bcb-46af-a6c5-808ad19b815c,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
386,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Simpang Prapat ke Wisata,172.16.60.3,"2,6678134","98,9382978",rtsp://onvif:lantas123!!@172.16.60.3:554/live/8CB8F31D-C55B-411F-B428-35BEF2ED2779,cctv_4a8f17b5-5160-4f94-8480-6423f981a2d2,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
387,2026-06-21 08:07:02,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Sumatera Selatan,Simpang Macan Lindungan Jln Alamsyah,vms.k3i-korlantas.id,"-2,98826194","104,7189271",https://vms.k3i-korlantas.id/K3i/SUMSEL/232_Simpang_Macan_Lindungan_Jln_Alamsyah.stream/playlist.m3u8,cctv_4a907d6f-18ff-4113-988b-a244a82309a5,Arteri,No,ONLINE,"25,21",VMS,HTTP 502,Unhealthy
388,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Simpang Kawat Asahan,172.16.60.3,"2,92148348","99,71347409",rtsp://onvif:lantas123!!@172.16.60.3:554/live/A7C937EE-029F-4E13-9812-E5B8ED6D76C6,cctv_4abfa8c9-8099-43b0-a6d9-70fe05fcb613,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
389,2026-06-21 08:06:56,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sulawesi Tenggara,Bundaran Tapal Kuda,10.45.42.19,"-3,97394478","122,5255217",rtsp://onvif:lantas123!!@10.45.42.19:554/live/5CCD2160-FA1F-433C-ADCC-99E39D798081,cctv_4ace625b-5c2f-4a40-a9b6-39a7b5961801,Arteri,Yes,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
390,2026-06-21 08:06:53,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Jl. A. Yani,vms.k3i-korlantas.id,"-6,91346","107,6344",https://vms.k3i-korlantas.id/K3i/JABAR/076_Pos_Polisi_Jl.Ahmad_Yan.stream/playlist.m3u8,cctv_4ad7b85b-636e-4222-8f19-022642988ce6,Arteri,No,ONLINE,"20,75",VMS,HTTP 502,Unhealthy
391,2026-06-21 08:06:53,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Bengkulu,Pantai Panjang,vms.k3i-korlantas.id,"-3,80761","102,2633",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/PRP-018_Smpang_RS_Sumantri_jl_Agus_salim_A_Yani_SPBU.stream/playlist.m3u8,cctv_4b102f85-779a-4ed2-8ff9-22e476a8825f,Arteri,Yes,ONLINE,"20,67",VMS,HTTP 502,Unhealthy
392,2026-06-21 08:07:03,BAGOPS,KORLANTAS - TMC,TMC 4 POLRES TA 2024,Polda Jawa Timur,MONITORING SMP 20,10.45.42.19,"-7,96296","112,64072",rtsp://onvif:lantas123!!@10.45.42.19:554/live/F287B411-7F75-4563-81D5-4AF8CCA9219A,cctv_4baac4a5-bcb3-4d48-8ff0-771f21a4fd25,Arteri,No,OFFLINE,N/A,RTSP,Playlist timeout,TIMEOUT
393,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Pertigaan A Yani Brebes,vms.k3i-korlantas.id,"-6,94056","108,89334",https://vms.k3i-korlantas.id/K3i/JATENG/146_Pertigaan_A_Yani_Brebes.stream/playlist.m3u8,cctv_4c65a598-a8c4-4e41-85ec-8d6bcbc79df8,Arteri,Yes,ONLINE,"16,04",VMS,HTTP 502,Unhealthy
394,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Bangka Belitung,Kejora dalam FIX 2,vms.k3i-korlantas.id,"-2,146444","106,153778",https://vms.k3i-korlantas.id/K3i/6POLDA/BBL-010_Kejora_dalam_FIX_2.stream/playlist.m3u8,cctv_4c75a897-4b51-4a80-a86f-83c5e5c1f8b9,Arteri,No,ONLINE,"23,16",VMS,HTTP 502,Unhealthy
395,2026-06-21 08:06:57,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Kanci,10.45.37.170,"-6,78611372","108,6316659",rtsp://operator:Qwerty654321@@10.45.37.170:554/Streaming/Channels/102/,cctv_4c93bf4a-d087-48a3-8c14-eb5dab7a0e66,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
396,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Bunderan  patung senayan,vms.k3i-korlantas.id,"-6,22938","106,79976",https://vms.k3i-korlantas.id/K3i/METRO/025_Bunderan++Patung+Senayan.stream/playlist.m3u8,cctv_4cc4725a-9cf7-46c0-9111-6391b771d65e,Arteri,No,ONLINE,"16,07",VMS,HTTP 502,Unhealthy
397,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Pasar Malangbong,vms.k3i-korlantas.id,"-7,06072614","108,0869443",https://vms.k3i-korlantas.id/K3i/JABAR/112_Pos_Pol_Pasar_Malangbong.stream/playlist.m3u8,cctv_4d1456e0-42a1-4a9c-bb3c-68992dad84f3,Arteri,No,ONLINE,"18,14",VMS,HTTP 502,Unhealthy
398,2026-06-21 08:06:54,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang Hangtuah,vms.k3i-korlantas.id,"-0,951679","100,355298",https://vms.k3i-korlantas.id/K3i/2020/PDG-006_Simpang_Hangtuah.stream/playlist.m3u8,cctv_4d5079b9-2d41-4678-b33d-ff57d9594d48,Arteri,Yes,ONLINE,"30,89",VMS,HTTP 502,Unhealthy
399,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda DIY,Tugu Mangkubumi,vms.k3i-korlantas.id,"-7,78285666","110,3670699",https://vms.k3i-korlantas.id/K3i/DIY/192_Mangkubumi.stream/playlist.m3u8,cctv_4e1f954a-d22f-404d-bb68-64ec0e779831,Arteri,No,ONLINE,"13,54",VMS,HTTP 502,Unhealthy
400,2026-06-21 08:06:56,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Barat,Pantura Plered,10.45.42.19,"-6,707939","108,5177823",rtsp://onvif:lantas123!!@10.45.42.19:554/live/CC032D4A-FA36-4D72-AA1E-162F23049F4F,cctv_4e2e5739-e9d0-4b5a-bf98-c9ec2a937327,Arteri,No,OFFLINE,N/A,RTSP,Video mengalir (7 segmen),Healthy
401,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Sulawesi Tengah,McD,vms.k3i-korlantas.id,"-0,8982652","119,8875778",https://vms.k3i-korlantas.id/K3i/2022/SULTENG-009_Mc_Donald.stream/playlist.m3u8,cctv_4e391a0a-fb76-4092-ba3e-01e1e0bc69db,Arteri,No,ONLINE,"19,1",VMS,HTTP 502,Unhealthy
402,2026-06-21 08:06:57,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Kalimantan Timur,SP Behller,10.45.42.19,"-1,26053","116,86254",rtsp://onvif:lantas123!!@10.45.42.19:554/live/0991E013-56AF-45AC-8C3B-C5D39E2EACEC,cctv_4e49bd85-a117-4137-af9a-00d1fdb6a406,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
403,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Aceh,SP Tugu - Waka,vms.k3i-korlantas.id,"5,5345604","95,3044527",https://vms.k3i-korlantas.id/K3i/2021/ACEH_018_SP_Tugu-Waka.stream/playlist.m3u8,cctv_4e4f21e4-83af-4eb3-b7fe-700bb0f7c52a,Arteri,Yes,ONLINE,"35,5",VMS,HTTP 502,Unhealthy
404,2026-06-21 08:06:54,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Sulawesi Barat,Polres Pasangkayu,vms.k3i-korlantas.id,"-1,182318","119,355203",https://vms.k3i-korlantas.id/K3i/2024/SLBR-001_Analytic_Pasang_Kayu.stream/playlist.m3u8,cctv_4e5373d8-fe51-4eda-b4a7-4984eed8ec73,Arteri,No,ONLINE,"21,72",VMS,HTTP 502,Unhealthy
405,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Stasiun Gambir,vms.k3i-korlantas.id,"-6,17912","106,83178",https://vms.k3i-korlantas.id/K3i/METRO/019_Stasiun+Gambir.stream/playlist.m3u8,cctv_4e8a6aca-0fa3-45d4-b2e1-82bd700c5ebf,Arteri,No,ONLINE,"22,4",VMS,HTTP 502,Unhealthy
406,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Gorontalo,SP 4 Taruna,vms.k3i-korlantas.id,"0,5305635","123,0597463",https://vms.k3i-korlantas.id/K3i/SURAKARTA/SKT-015_Simpang-Empat-Masjid-Riyadh.stream/playlist.m3u8,cctv_4edc05f3-6dcb-4cff-9c35-b57cc1e739e6,Arteri,No,ONLINE,"44,14",VMS,HTTP 502,Unhealthy
407,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Le Grandeur PTZ,vms.k3i-korlantas.id,"-1,2731","116,85152",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-009_Le_Grandeur_PTZ.stream/playlist.m3u8,cctv_4eee0b47-23e4-4b47-bc2b-0cf6d07c6762,Arteri,Yes,ONLINE,"37,47",VMS,HTTP 502,Unhealthy
408,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2023,Polda DIY,SP 4 Boplaz,vms.k3i-korlantas.id,"-7,778195","110,361086",https://vms.k3i-korlantas.id/K3i/2022/YOGYA-001_SP_3_Boplaz.stream/playlist.m3u8,cctv_4ef80c74-0086-4208-96ab-7ce3759b37fe,Arteri,Yes,ONLINE,"29,94",VMS,HTTP 502,Unhealthy
409,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Lampung,Simpang Kantor Gubernur,vms.k3i-korlantas.id,"-5,439571","105,258347",https://vms.k3i-korlantas.id/K3i/2020/BLPG-019_Gubernur.stream/playlist.m3u8,cctv_505fc315-3050-41ba-8dfe-128ac73375b4,Arteri,No,ONLINE,"36,68",VMS,HTTP 502,Unhealthy
410,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Tengah,Simpang 3 Prambanan Klaten,vms.k3i-korlantas.id,"-7,75589","110,48835",https://vms.k3i-korlantas.id/K3i/JATENG/159_Simpang_3_Prambanan_Klaten.stream/playlist.m3u8,cctv_508a4497-9944-4f9a-95b4-6e21d4d55be2,Arteri,Yes,ONLINE,"17,66",VMS,HTTP 502,Unhealthy
411,2026-06-21 08:06:58,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sulawesi Tenggara,SP 4 Sinarmas,10.45.42.19,"-7,6083821","109,5095083",rtsp://onvif:lantas123!!@10.45.42.19:554/live/CA2433CE-FB11-4C66-BE27-411C9DEB6E49,cctv_50b99277-866d-4920-8fda-0f2a9929e30e,Arteri,Yes,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
412,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Sumatera Barat,Simpang Ujung gurun 1,vms.k3i-korlantas.id,"-0,9340054","100,3612286",https://vms.k3i-korlantas.id/K3i/2020/PDG-019_ujung_gurun1.stream/playlist.m3u8,cctv_516e21bb-2d63-4423-b838-065ec07e4c6f,Arteri,No,ONLINE,"32,21",VMS,HTTP 502,Unhealthy
413,2026-06-21 08:06:57,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Jl. Umum KM 29-30 Medan Tebing Tinggi tepatnya Desa Pagar Jati Kec. Lubuk Pakam Kab Deli Serdang,172.16.60.3,"3,5651611","98,9141438",rtsp://onvif:lantas123!!@172.16.60.3:554/live/608E4CCB-7F72-40F6-87CF-0BC9328DAB17,cctv_51a68b16-0f8c-4377-9878-5d7afa009db1,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
414,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Maluku Utara,DUA SEKAWAN FIX 1 ETLE,vms.k3i-korlantas.id,"0,777299","127,37649",https://vms.k3i-korlantas.id/K3i/6POLDA/MLT-018_Dua_Sekawan_Fix_1_Etle.stream/playlist.m3u8,cctv_51c1cc02-42eb-401a-8d29-89a04e0aa52c,Arteri,No,ONLINE,"13,29",VMS,HTTP 502,Unhealthy
415,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Sulawesi Utara,Septim musik,vms.k3i-korlantas.id,"1,46293","124,82672",https://vms.k3i-korlantas.id/K3i/6POLDA/SLT-024_Septim_musik.stream/playlist.m3u8,cctv_51e76e34-1225-4cd8-8403-204ea44ea720,Arteri,No,ONLINE,"22,17",VMS,HTTP 502,Unhealthy
416,2026-06-21 08:06:55,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Ledeng,vms.k3i-korlantas.id,"-6,85849","107,5949",https://vms.k3i-korlantas.id/K3i/JABAR/107_Pos_Pol_Ledeng.stream/playlist.m3u8,cctv_5212ba07-2dbc-4059-ab1e-d8d2000a86dc,Arteri,No,ONLINE,"13,29",VMS,HTTP 502,Unhealthy
417,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 4 Masjid Kota Barat,vms.k3i-korlantas.id,"-7,56234","110,80693",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SULSEL-020_Jl_Sunu_Jl.Tinumbu.stream/playlist.m3u8,cctv_5213a611-abe8-4b69-844b-f466637e0421,Arteri,Yes,ONLINE,"22,15",VMS,HTTP 502,Unhealthy
418,2026-06-21 08:06:55,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Jawa Tengah,Simpang 4 Matahari singosaren,vms.k3i-korlantas.id,"-7,57381045","110,8209367",https://vms.k3i-korlantas.id/K3i/2RTMC-2TMC/SULSEL-021_Jl_Urip_Sumohardjo_PLTU.stream/playlist.m3u8,cctv_52209f95-3fee-40a3-994b-583131c0f063,Arteri,No,ONLINE,"24,92",VMS,HTTP 502,Unhealthy
419,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Bali,Simpang 4 Cokroaminoto,vms.k3i-korlantas.id,"-8,63945","115,25397",https://vms.k3i-korlantas.id/K3i/BALI/207_Simpang_4_Cokroaminoto.stream/playlist.m3u8,cctv_523841c5-97d8-402a-9642-d87eacb34bf6,Arteri,Yes,ONLINE,"270,2",VMS,Playlist timeout,TIMEOUT
420,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Kalimantan Timur,Ujung Lap Merdeka FIX,vms.k3i-korlantas.id,"-1,28076","116,81153",https://vms.k3i-korlantas.id/K3i/6POLDA/KTM-002_Ujung_Lap_Merdeka_FIX.stream/playlist.m3u8,cctv_523b3dec-e136-454e-a11e-8cb2c584ad69,Arteri,Yes,ONLINE,"224,34",VMS,Playlist timeout,TIMEOUT
421,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Barat,Perbatasan Desa Jengik,vms.k3i-korlantas.id,"-8,6345223","116,3766836",https://vms.k3i-korlantas.id/K3i/2021/NTB-006_Perbatasan_Ds_Jenggik.stream/playlist.m3u8,cctv_525a105e-f272-4ad1-b0d2-d371b0e0c7b8,Arteri,No,ONLINE,"208,97",VMS,Playlist timeout,TIMEOUT
422,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Timur,Pos Pol Eltari Kefa-NTT,vms.k3i-korlantas.id,"-9,45927206","124,4794264",https://vms.k3i-korlantas.id/K3i/2021/NTT-018_SP_Pos_Pol_Eltari-Terminal.stream/playlist.m3u8,cctv_527867a7-de86-45d7-be8d-28a0c3dc3aeb,Arteri,Yes,ONLINE,"192,08",VMS,Playlist timeout,TIMEOUT
423,2026-06-21 08:01:33,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Sebelum Gapura Selamat Datang Pakam,172.16.60.3,"3,5526951","98,8497358",rtsp://onvif:lantas123!!@172.16.60.3:554/live/B58AB8BE-E261-44FF-8264-91A17C7CD4D1,cctv_52ab753e-4512-4223-9ef9-5674cbd3fc5c,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
424,2026-06-21 08:04:06,BAGOPS,KORLANTAS - TMC,TMC 8 POLRES,Polda Jawa Barat,Depan Pos Pol/Pasar Mundu,10.45.42.19,"-6,75748559","108,5942849",rtsp://onvif:lantas123!!@10.45.42.19:554/live/865E1E7C-3D87-4DD7-B95F-4B1B8A0E4A39,cctv_52b5fa49-ce75-4a82-b335-697e3d45af1e,Arteri,No,OFFLINE,N/A,RTSP,Playlist timeout,TIMEOUT
425,2026-06-21 08:04:05,BAGOPS,KORLANTAS - RTMC,RTMC 6 POLDA,Polda Riau,Gurindam 2 B,vms.k3i-korlantas.id,"0,5102699","101,4493851",https://vms.k3i-korlantas.id/K3i/6POLDA/RIAU-022_Gurindam_2_B.stream/playlist.m3u8,cctv_52bcbfc5-f24c-446e-b496-aaaba25faa2f,Arteri,No,ONLINE,"168,22",VMS,Playlist timeout,TIMEOUT
426,2026-06-21 08:01:34,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Metro Jaya,Fatmawati,vms.k3i-korlantas.id,"-6,16346019","106,8383137","https://vms.k3i-korlantas.id/K3i/METRO/007_Gunung+Sahari.stream/playlist.m3u8
",cctv_52bcc677-fd74-4f7a-966b-ea1f9a4075da,Arteri,Yes,ONLINE,"57,57",VMS,BE 400 (stream tidak tersedia),Unhealthy
427,2026-06-21 08:04:07,BAGOPS,KORLANTAS - TMC,TMC 3 POLRES TA 2022,Polda Sumatera Utara,Simpang Gagak Simalungun,172.16.60.3,"3,0174266","99,0851821",rtsp://onvif:lantas123!!@172.16.60.3:554/live/C20743E2-E1B7-463E-ACF0-C828B7D35ED1,cctv_530aa5ec-c183-4c99-b16b-315486ef5d77,Arteri,No,OFFLINE,N/A,RTSP,BE 400 (stream tidak tersedia),Unhealthy
428,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,HARWAT RTMC 4 POLDA,Polda Kalimantan Tengah,Lingkar luar polsek jekan raya,vms.k3i-korlantas.id,"-2,17662","113,83299",https://vms.k3i-korlantas.id/K3i/2024/KLTG-002_Lingkar_Luar_Polsek_Jekan_Raya.stream/playlist.m3u8,cctv_531b2980-af32-47f4-8151-c8a3fe381569,Arteri,No,ONLINE,"61,69",VMS,Playlist timeout,TIMEOUT
429,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Tol Gate Bogor,vms.k3i-korlantas.id,"-6,59743486","106,8175363",https://vms.k3i-korlantas.id/K3i/JABAR/124_Tol_Gate_Bogor.stream/playlist.m3u8,cctv_535bd8bb-973d-4ed7-b582-1e460a4390d3,Arteri,Yes,ONLINE,"35,58",VMS,Playlist timeout,TIMEOUT
430,2026-06-21 08:06:16,BAGOPS,KORLANTAS - RTMC,RTMC 3 POLDA,Polda Nusa Tenggara Timur,Strait A Patung Komodo-NTT,vms.k3i-korlantas.id,"-10,15666159","123,5940703",https://vms.k3i-korlantas.id/K3i/2021/NTT-019_Strait_A-Patung_Komodo.stream/playlist.m3u8,cctv_536cd94c-8015-4c5e-adf9-4709dcf2d181,Arteri,No,ONLINE,"34,63",VMS,Playlist timeout,TIMEOUT
431,2026-06-21 08:06:17,BAGOPS,KORLANTAS - RTMC,RTMC 7 POLDA,Polda Jawa Barat,Pospol Eretan,vms.k3i-korlantas.id,"-6,31500174","108,0575983",https://vms.k3i-korlantas.id/K3i/JABAR/129_Pos_Pol_Gamon_2.stream/playlist.m3u8,cctv_53720194-0629-4c34-9c17-0585c274a1fc,Arteri,No,ONLINE,"30,26",VMS,Playlist timeout,TIMEOUT
